gene,pi_tissue_slope_rho,pi_tissue_slope_p,pi_tissue_young
KLHL6,0.0,1.0,0.7004243
KLHL24,-1.0,0.0,0.5928032
YEATS2,-0.19999999999999998,0.8,0.8230175
YEATS2-AS1,-1.0,0.0,0.78657085
MAP6D1,0.7999999999999999,0.20000000000000007,0.56195265
PARL,0.7999999999999999,0.20000000000000007,0.67364705
ABCC5,0.7999999999999999,0.20000000000000007,0.6217314
EIF2B5,-0.7999999999999999,0.20000000000000007,0.81934905
RP11-778D9.4,-1.0,0.0,0.37472826
DVL3,-0.39999999999999997,0.6,0.778392
AP2M1,-0.7999999999999999,0.20000000000000007,0.83622533
ABCF3,-0.7999999999999999,0.20000000000000007,0.76528394
ALG3,0.19999999999999998,0.8,0.5894703
ECE2,0.19999999999999998,0.8,0.48411137
PSMD2,-0.39999999999999997,0.6,0.7660672
EIF4G1,-1.0,0.0,0.88269395
FAM131A,0.0,1.0,0.7535125
CLCN2,-0.39999999999999997,0.6,0.8817643
POLR2H,-0.39999999999999997,0.6,0.9101042
THPO,0.6000000000000001,0.3999999999999999,0.6669741
CHRD,0.7999999999999999,0.20000000000000007,0.88772917
EPHB3,0.0,1.0,0.9304596
MAGEF1,0.7999999999999999,0.20000000000000007,0.90256536
RP11-329B9.4,0.7999999999999999,0.20000000000000007,0.5038967
RP11-329B9.3,0.7999999999999999,0.20000000000000007,0.4157474
VPS8,-0.7999999999999999,0.20000000000000007,0.40413886
C3orf70,-0.7999999999999999,0.20000000000000007,0.91160905
EHHADH,-0.39999999999999997,0.6,0.864139
MAP3K13,-0.39999999999999997,0.6,0.9180202
RPL4P4,0.19999999999999998,0.8,0.38801917
TMEM41A,-0.19999999999999998,0.8,0.89187115
SENP2,0.7999999999999999,0.20000000000000007,0.7297822
IGF2BP2,-0.7999999999999999,0.20000000000000007,0.76505524
TRA2B,-0.39999999999999997,0.6,0.7701099
NMRAL2P,0.7999999999999999,0.20000000000000007,0.7137413
ETV5,0.39999999999999997,0.6,0.8017776
DGKG,-1.0,0.0,0.65602493
CRYGS,0.7999999999999999,0.20000000000000007,0.75064296
TBCCD1,-0.39999999999999997,0.6,0.86015946
DNAJB11,-0.19999999999999998,0.8,0.75008833
RP11-134F2.7,0.39999999999999997,0.6,0.29922158
RP11-573D15.9,-0.7999999999999999,0.20000000000000007,0.6535924
EIF4A2,-1.0,0.0,0.84040785
SNORA4,-1.0,0.0,0.8298612
RFC4,1.0,0.0,0.61725235
RPS20P14,0.0,1.0,0.40704036
ST6GAL1,-0.7999999999999999,0.20000000000000007,0.6475143
RPL39L,0.39999999999999997,0.6,0.90985453
MASP1,0.6000000000000001,0.3999999999999999,0.5705646
RP11-208N14.5,0.7999999999999999,0.20000000000000007,0.3428398
RTP4,-0.39999999999999997,0.6,0.6318896
BCL6,-1.0,0.0,0.4503759
RP11-211G3.2,-0.7999999999999999,0.20000000000000007,0.3049639
LPP-AS2,0.0,1.0,0.5754443
LPP,-0.7999999999999999,0.20000000000000007,0.90660554
TPRG1,0.7999999999999999,0.20000000000000007,0.8905612
P3H2,-0.39999999999999997,0.6,0.8851176
CLDN1,-0.39999999999999997,0.6,0.92163104
IL1RAP,-0.7999999999999999,0.20000000000000007,0.72880495
CCDC50,-0.39999999999999997,0.6,0.9332343
FGF12,-0.39999999999999997,0.6,0.6866346
MB21D2,-0.7999999999999999,0.20000000000000007,0.8435151
HRASLS,0.39999999999999997,0.6,0.85992765
ATP13A4,-0.19999999999999998,0.8,0.97083163
OPA1,-0.19999999999999998,0.8,0.8626347
HES1,-0.19999999999999998,0.8,0.88406616
ATP13A3,-0.39999999999999997,0.6,0.7345092
LINC00884,-0.19999999999999998,0.8,0.727609
TMEM44-AS1,0.7999999999999999,0.20000000000000007,0.71240324
TMEM44,1.0,0.0,0.8046752
AC046143.3,-0.6000000000000001,0.3999999999999999,0.76422155
RP11-534C12.1,-0.7999999999999999,0.20000000000000007,0.32691765
LSG1,-0.19999999999999998,0.8,0.8133932
FAM43A,-0.39999999999999997,0.6,0.8116229
XXYLT1,-0.39999999999999997,0.6,0.8547801
ACAP2,-0.7999999999999999,0.20000000000000007,0.7268097
ACAP2-IT1,-0.6000000000000001,0.3999999999999999,0.508302
PPP1R2,-0.7999999999999999,0.20000000000000007,0.46044096
APOD,-0.39999999999999997,0.6,0.89851815
MUC20P1,-0.39999999999999997,0.6,0.5308849
SDHAP2,-0.7999999999999999,0.20000000000000007,0.67935896
MIR570,-0.7999999999999999,0.20000000000000007,0.4101538
RP11-141C7.2,-0.6000000000000001,0.3999999999999999,0.6501088
MUC20,0.7999999999999999,0.20000000000000007,0.58669823
TNK2,-0.39999999999999997,0.6,0.3291723
AC024937.6,-0.7999999999999999,0.20000000000000007,0.65853083
RP11-480A16.1,-1.0,0.0,0.7955784
SDHAP1,-1.0,0.0,0.7683771
TFRC,-1.0,0.0,0.37942588
SLC51A,-1.0,0.0,0.5918303
PCYT1A,0.7999999999999999,0.20000000000000007,0.2577485
TCTEX1D2,0.6000000000000001,0.3999999999999999,0.837991
AC069257.6,-1.0,0.0,0.4630336
UBXN7,-1.0,0.0,0.6988872
RNF168,-0.7999999999999999,0.20000000000000007,0.7629883
WDR53,1.0,0.0,0.5168302
FBXO45,0.39999999999999997,0.6,0.794924
NRROS,0.0,1.0,0.7395358
CEP19,-1.0,0.0,0.7531992
PIGX,1.0,0.0,0.24182168
PAK2,-1.0,0.0,0.45764217
SENP5,0.39999999999999997,0.6,0.61128956
NCBP2,-0.19999999999999998,0.8,0.8573933
NCBP2-AS1,-1.0,0.0,0.6351208
NCBP2-AS2,0.7999999999999999,0.20000000000000007,0.7124004
PIGZ,1.0,0.0,0.7867896
MELTF-AS1,0.6000000000000001,0.3999999999999999,0.8543657
MELTF,-0.39999999999999997,0.6,0.8019331
DLG1,-0.7999999999999999,0.20000000000000007,0.8979499
BDH1,-0.19999999999999998,0.8,0.8020868
AC024560.3,-0.7999999999999999,0.20000000000000007,0.8406604
AC132008.1,0.7999999999999999,0.20000000000000007,0.5624243
RP11-496H1.1,0.19999999999999998,0.8,0.75038064
RP11-496H1.2,-0.7999999999999999,0.20000000000000007,0.5616864
RUBCN,-0.7999999999999999,0.20000000000000007,0.57186794
FYTTD1,-0.7999999999999999,0.20000000000000007,0.8351992
RP11-803P9.1,-0.39999999999999997,0.6,0.3504598
LRCH3,0.39999999999999997,0.6,0.7176451
AC144530.1,-0.7999999999999999,0.20000000000000007,0.5055025
IQCG,-0.7999999999999999,0.20000000000000007,0.8540605
RPL35A,-0.7999999999999999,0.20000000000000007,0.8509495
LMLN,0.7999999999999999,0.20000000000000007,0.8642053
ZNF595,-1.0,0.0,0.84883374
ZNF718,-0.39999999999999997,0.6,0.75796545
CH17-262A2.1,0.39999999999999997,0.6,0.50559825
ZNF876P,-0.39999999999999997,0.6,0.82012665
RP11-478C6.6,0.0,1.0,0.7610655
ZNF141,-0.7999999999999999,0.20000000000000007,0.8236785
RP11-2H3.6,-0.7999999999999999,0.20000000000000007,0.59918886
ABCA11P,0.19999999999999998,0.8,0.79646987
ZNF721,-0.19999999999999998,0.8,0.840393
PIGG,-1.0,0.0,0.868697
PDE6B,-0.6000000000000001,0.3999999999999999,0.9322642
RP11-1191J2.5,0.0,1.0,0.9057559
ATP5I,-0.19999999999999998,0.8,0.8383034
MYL5,-0.7999999999999999,0.20000000000000007,0.7838979
MFSD7,-0.7999999999999999,0.20000000000000007,0.83131903
PCGF3,-0.7999999999999999,0.20000000000000007,0.7669672
RP11-440L14.4,-0.7999999999999999,0.20000000000000007,0.7784114
RP11-440L14.1,-0.7999999999999999,0.20000000000000007,0.7844425
CPLX1,0.7999999999999999,0.20000000000000007,0.7914445
GAK,-0.7999999999999999,0.20000000000000007,0.69232297
TMEM175,-0.7999999999999999,0.20000000000000007,0.7116598
DGKQ,-0.39999999999999997,0.6,0.78723675
SLC26A1,-0.39999999999999997,0.6,0.80282974
IDUA,-1.0,0.0,0.8275955
FGFRL1,-0.7999999999999999,0.20000000000000007,0.8816268
RNF212,0.39999999999999997,0.6,0.8154514
SPON2,0.6000000000000001,0.3999999999999999,0.46939212
RP11-20I20.4,0.6000000000000001,0.3999999999999999,0.40661746
CTBP1-AS,-1.0,0.0,0.75237054
CTBP1,0.39999999999999997,0.6,0.49684367
CTBP1-AS2,-0.7999999999999999,0.20000000000000007,0.8012289
MAEA,-1.0,0.0,0.67138356
UVSSA,-0.19999999999999998,0.8,0.7201253
CRIPAK,0.7999999999999999,0.20000000000000007,0.6310295
RP11-1398P2.1,-0.7999999999999999,0.20000000000000007,0.7132656
FAM53A,0.6000000000000001,0.3999999999999999,0.82271576
SLBP,-0.39999999999999997,0.6,0.7444018
RP11-572O17.1,0.19999999999999998,0.8,0.68280554
TMEM129,0.39999999999999997,0.6,0.77075267
TACC3,-1.0,0.0,0.9167135
FGFR3,1.0,0.0,0.92125154
LETM1,-0.7999999999999999,0.20000000000000007,0.81529117
NSD2,-0.7999999999999999,0.20000000000000007,0.82318586
NELFA,-1.0,0.0,0.88085276
C4orf48,-0.7999999999999999,0.20000000000000007,0.7252031
NAT8L,-0.7999999999999999,0.20000000000000007,0.8394947
POLN,-0.39999999999999997,0.6,0.7514171
HAUS3,-0.6000000000000001,0.3999999999999999,0.7786155
MXD4,-0.19999999999999998,0.8,0.81650305
ZFYVE28,-0.7999999999999999,0.20000000000000007,0.8352221
RNF4,-0.7999999999999999,0.20000000000000007,0.6712781
FAM193A,-1.0,0.0,0.7091295
TNIP2,1.0,0.0,0.2979186
SH3BP2,-0.7999999999999999,0.20000000000000007,0.88347685
ADD1,-0.6000000000000001,0.3999999999999999,0.7904833
MFSD10,-0.7999999999999999,0.20000000000000007,0.85011643
NOP14-AS1,-0.7999999999999999,0.20000000000000007,0.87804985
NOP14,-0.7999999999999999,0.20000000000000007,0.7838001
GRK4,-0.19999999999999998,0.8,0.8530892
HTT,-1.0,0.0,0.7565968
RGS12,0.19999999999999998,0.8,0.8878774
DOK7,0.39999999999999997,0.6,0.82489187
RP11-529E10.6,-0.7999999999999999,0.20000000000000007,0.6186623
LRPAP1,-1.0,0.0,0.6895121
AC141928.1,-0.7999999999999999,0.20000000000000007,0.87031937
ADRA2C,-0.39999999999999997,0.6,0.88040614
FAM86EP,0.7999999999999999,0.20000000000000007,0.8065436
TMEM128,0.39999999999999997,0.6,0.8825611
LYAR,-0.19999999999999998,0.8,0.32860705
ZBTB49,-0.19999999999999998,0.8,0.5686785
NSG1,0.7999999999999999,0.20000000000000007,0.9528591
STX18,-0.39999999999999997,0.6,0.81759506
STX18-AS1,-0.19999999999999998,0.8,0.782571
MSX1,0.6000000000000001,0.3999999999999999,0.8313357
CYTL1,0.6000000000000001,0.3999999999999999,0.6595125
STK32B,0.7999999999999999,0.20000000000000007,0.67708415
EVC2,-0.39999999999999997,0.6,0.8986575
EVC,-0.7999999999999999,0.20000000000000007,0.94540286
CRMP1,0.0,1.0,0.9064292
WFS1,-0.7999999999999999,0.20000000000000007,0.9621317
PPP2R2C,0.7999999999999999,0.20000000000000007,0.8472127
MAN2B2,-0.7999999999999999,0.20000000000000007,0.8968413
MRFAP1,0.0,1.0,0.83163095
RP11-539L10.3,0.39999999999999997,0.6,0.65014416
AC093323.3,-0.39999999999999997,0.6,0.7835007
S100P,-1.0,0.0,0.94076264
MRFAP1L1,1.0,0.0,0.7304059
BLOC1S4,1.0,0.0,0.52283967
KIAA0232,0.7999999999999999,0.20000000000000007,0.3743231
TBC1D14,0.7999999999999999,0.20000000000000007,0.17883259
CCDC96,1.0,0.0,0.5717206
TADA2B,-0.39999999999999997,0.6,0.43993023
GRPEL1,-0.19999999999999998,0.8,0.38200688
SORCS2,0.7999999999999999,0.20000000000000007,0.52412635
AFAP1,0.0,1.0,0.8898328
ABLIM2,-0.39999999999999997,0.6,0.90445423
SH3TC1,-0.7999999999999999,0.20000000000000007,0.77358985
HTRA3,-1.0,0.0,0.7449758
RP11-774O3.3,0.7999999999999999,0.20000000000000007,0.84818333
ACOX3,-0.39999999999999997,0.6,0.846756
TRMT44,-0.19999999999999998,0.8,0.895921
RP11-689P11.2,-0.39999999999999997,0.6,0.6368545
SLC2A9,-0.19999999999999998,0.8,0.66625506
RP11-448G15.3,0.6000000000000001,0.3999999999999999,0.6942274
WDR1,-1.0,0.0,0.8835397
ZNF518B,-0.19999999999999998,0.8,0.6653129
RNPS1P1,-0.6000000000000001,0.3999999999999999,0.16818875
HS3ST1,0.0,1.0,0.68805605
RAB28,0.6000000000000001,0.3999999999999999,0.87343466
BOD1L1,-0.7999999999999999,0.20000000000000007,0.5582177
CPEB2,-0.39999999999999997,0.6,0.8281721
C1QTNF7,0.0,1.0,0.8439127
CC2D2A,-0.39999999999999997,0.6,0.89704543
RP11-799M12.2,-1.0,0.0,0.7657385
FBXL5,-1.0,0.0,0.72213507
FAM200B,-0.19999999999999998,0.8,0.75455844
BST1,-1.0,0.0,0.89443797
RP11-115L11.1,-0.7999999999999999,0.20000000000000007,0.80308276
CD38,0.6000000000000001,0.3999999999999999,0.41938785
FGFBP2,0.6000000000000001,0.3999999999999999,0.7002636
PROM1,0.7999999999999999,0.20000000000000007,0.4841542
TAPT1,-0.6000000000000001,0.3999999999999999,0.7721748
TAPT1-AS1,0.0,1.0,0.5838584
LDB2,1.0,0.0,0.8559163
QDPR,-0.39999999999999997,0.6,0.8314105
LAP3,0.39999999999999997,0.6,0.64310163
MED28,0.39999999999999997,0.6,0.45536873
DCAF16,-1.0,0.0,0.8569004
LCORL,-0.7999999999999999,0.20000000000000007,0.6716501
SLIT2,-1.0,0.0,0.8636568
PACRGL,0.39999999999999997,0.6,0.91459745
KCNIP4,-0.7999999999999999,0.20000000000000007,0.8463309
ADGRA3,-0.39999999999999997,0.6,0.91625327
CDC42P6,-0.39999999999999997,0.6,0.22056146
PPARGC1A,0.7999999999999999,0.20000000000000007,0.8103567
DHX15,-0.7999999999999999,0.20000000000000007,0.83091056
MIR573,-0.39999999999999997,0.6,0.38725278
SOD3,0.7999999999999999,0.20000000000000007,0.94875425
CCDC149,1.0,0.0,0.78890246
LGI2,1.0,0.0,0.6943431
SEPSECS,-1.0,0.0,0.83705616
SEPSECS-AS1,0.6000000000000001,0.3999999999999999,0.34841192
PI4K2B,-0.7999999999999999,0.20000000000000007,0.8802515
ZCCHC4,-0.19999999999999998,0.8,0.8484656
ANAPC4,0.6000000000000001,0.3999999999999999,0.7939292
SEL1L3,-0.19999999999999998,0.8,0.7551779
SMIM20,-0.19999999999999998,0.8,0.85593104
RBPJ,-0.7999999999999999,0.20000000000000007,0.631065
TBC1D19,-0.39999999999999997,0.6,0.8731607
STIM2,-1.0,0.0,0.786059
RP11-293A21.1,-0.6000000000000001,0.3999999999999999,0.40739393
PCDH7,-0.7999999999999999,0.20000000000000007,0.93186104
ARAP2,-1.0,0.0,0.91563404
C4orf19,0.0,1.0,0.6863032
RP11-36B15.1,-0.19999999999999998,0.8,0.5641729
RELL1,-1.0,0.0,0.58846176
PGM2,-1.0,0.0,0.86581975
RP11-177C12.5,-0.7999999999999999,0.20000000000000007,0.5643528
RP11-177C12.1,-0.19999999999999998,0.8,0.60411996
TBC1D1,-0.7999999999999999,0.20000000000000007,0.78707355
KLF3-AS1,0.0,1.0,0.816201
KLF3,-0.39999999999999997,0.6,0.78586143
TLR1,-1.0,0.0,0.8750612
TLR6,-1.0,0.0,0.82417923
FAM114A1,0.7999999999999999,0.20000000000000007,0.9255793
KLHL5,-0.6000000000000001,0.3999999999999999,0.8066296
RP11-360F5.3,-0.6000000000000001,0.3999999999999999,0.48781145
WDR19,-0.7999999999999999,0.20000000000000007,0.9154943
RFC1,-0.7999999999999999,0.20000000000000007,0.87323076
RPL9,-0.7999999999999999,0.20000000000000007,0.7982382
LIAS,0.7999999999999999,0.20000000000000007,0.69236976
RP11-472B18.1,0.39999999999999997,0.6,0.46802163
UGDH,0.39999999999999997,0.6,0.8847048
UGDH-AS1,-0.7999999999999999,0.20000000000000007,0.88416785
SMIM14,0.7999999999999999,0.20000000000000007,0.83668685
UBE2K,1.0,0.0,0.6736092
PDS5A,-0.7999999999999999,0.20000000000000007,0.82095623
N4BP2,-1.0,0.0,0.7957005
RP11-395I6.3,0.39999999999999997,0.6,0.8258295
RBM47,-1.0,0.0,0.90256506
NSUN7,-1.0,0.0,0.8141145
APBB2,0.39999999999999997,0.6,0.93342674
RP11-632F7.3,0.7999999999999999,0.20000000000000007,0.64026237
UCHL1,0.7999999999999999,0.20000000000000007,0.77337885
LIMCH1,1.0,0.0,0.9145295
TMEM33,-0.7999999999999999,0.20000000000000007,0.5532857
SLC30A9,1.0,0.0,0.8261599
SHISA3,0.39999999999999997,0.6,0.6754893
ATP8A1,0.19999999999999998,0.8,0.77740026
GUF1,-0.39999999999999997,0.6,0.8383616
GNPDA2,-0.19999999999999998,0.8,0.88470376
RP11-700J17.1,-1.0,0.0,0.7918801
RAC1P2,-0.39999999999999997,0.6,0.2987629
COMMD8,1.0,0.0,0.5683047
ATP10D,-0.7999999999999999,0.20000000000000007,0.9214566
RP11-121C2.2,-0.7999999999999999,0.20000000000000007,0.7378706
NFXL1,-0.39999999999999997,0.6,0.58383787
CNGA1,-0.39999999999999997,0.6,0.72021526
TXK,1.0,0.0,0.57746464
TEC,-0.39999999999999997,0.6,0.79886574
SLAIN2,-1.0,0.0,0.8437735
FRYL,-0.7999999999999999,0.20000000000000007,0.82148004
OCIAD1,1.0,0.0,0.7643791
OCIAD2,-0.39999999999999997,0.6,0.8507544
DCUN1D4,-0.39999999999999997,0.6,0.91073763
RP11-365H22.2,0.39999999999999997,0.6,0.5827946
LRRC66,0.7999999999999999,0.20000000000000007,0.746978
SGCB,0.39999999999999997,0.6,0.9430313
SPATA18,0.7999999999999999,0.20000000000000007,0.82586855
USP46,-0.7999999999999999,0.20000000000000007,0.8819167
USP46-AS1,-0.39999999999999997,0.6,0.85849166
DANCR,-0.7999999999999999,0.20000000000000007,0.80016786
SNORA26,-1.0,0.0,0.60625947
RASL11B,-0.7999999999999999,0.20000000000000007,0.8664247
SCFD2,-0.19999999999999998,0.8,0.75629914
FIP1L1,-0.39999999999999997,0.6,0.68856305
LNX1,0.39999999999999997,0.6,0.8996214
RP11-571I18.4,-0.7999999999999999,0.20000000000000007,0.48767075
CHIC2,-1.0,0.0,0.80291027
PDGFRA,-0.7999999999999999,0.20000000000000007,0.88950515
KIT,-0.39999999999999997,0.6,0.87155586
KDR,0.7999999999999999,0.20000000000000007,0.89346766
SRD5A3,0.0,1.0,0.76196265
SRD5A3-AS1,0.7999999999999999,0.20000000000000007,0.6554216
RP11-177J6.1,0.6000000000000001,0.3999999999999999,0.30243143
TMEM165,0.7999999999999999,0.20000000000000007,0.71456665
CLOCK,-0.7999999999999999,0.20000000000000007,0.89150923
EXOC1,1.0,0.0,0.6534997
CEP135,0.7999999999999999,0.20000000000000007,0.68153995
AASDH,-0.19999999999999998,0.8,0.8229693
RP11-646I6.5,-1.0,0.0,0.70201015
PPAT,0.7999999999999999,0.20000000000000007,0.72851783
RP11-646I6.6,-0.39999999999999997,0.6,0.7225799
PAICS,0.39999999999999997,0.6,0.76777005
SRP72,-0.39999999999999997,0.6,0.77093107
ARL9,0.7999999999999999,0.20000000000000007,0.6695818
HOPX,0.7999999999999999,0.20000000000000007,0.89986885
REST,0.39999999999999997,0.6,0.68152744
NOA1,-0.19999999999999998,0.8,0.6418653
POLR2B,1.0,0.0,0.584892
IGFBP7,1.0,0.0,0.92960304
ADGRL3,-0.19999999999999998,0.8,0.8461053
RP11-408P14.1,0.19999999999999998,0.8,0.40855446
CENPC,-1.0,0.0,0.8851388
UBA6,0.19999999999999998,0.8,0.63149005
RP11-17P16.2,-0.7999999999999999,0.20000000000000007,0.43315375
UBA6-AS1,-0.7999999999999999,0.20000000000000007,0.85565984
YTHDC1,-1.0,0.0,0.7006795
MT2P1,-0.7999999999999999,0.20000000000000007,0.35780007
JCHAIN,-1.0,0.0,0.5350978
UTP3,1.0,0.0,0.62556815
RP11-46J23.1,-0.19999999999999998,0.8,0.59248793
RUFY3,-1.0,0.0,0.9161548
GRSF1,-0.39999999999999997,0.6,0.8878057
MOB1B,1.0,0.0,0.7876266
DCK,-0.19999999999999998,0.8,0.5079501
SLC4A4,0.0,1.0,0.87098366
ADAMTS3,0.6000000000000001,0.3999999999999999,0.6441259
COX18,-0.19999999999999998,0.8,0.74378693
ANKRD17,-0.7999999999999999,0.20000000000000007,0.8244937
HMGA1P2,-0.7999999999999999,0.20000000000000007,0.6365737
RP11-692D12.1,0.0,1.0,0.675847
ALB,1.0,0.0,0.109997705
CXCL8,1.0,0.0,0.15158235
CXCL1,-0.7999999999999999,0.20000000000000007,0.55894846
CXCL3,-0.39999999999999997,0.6,0.19290575
CXCL2,0.7999999999999999,0.20000000000000007,0.4422741
MTHFD2L,-0.7999999999999999,0.20000000000000007,0.8640374
AREG,-0.39999999999999997,0.6,0.3522595
BTC,-0.19999999999999998,0.8,0.8941016
PARM1,0.6000000000000001,0.3999999999999999,0.9351986
RCHY1,0.19999999999999998,0.8,0.5586769
THAP6,0.7999999999999999,0.20000000000000007,0.6898756
G3BP2,-1.0,0.0,0.7146847
USO1,-0.39999999999999997,0.6,0.87210566
NAAA,-0.7999999999999999,0.20000000000000007,0.7242803
SDAD1,-0.19999999999999998,0.8,0.8199748
CXCL9,0.7999999999999999,0.20000000000000007,0.3877575
ART3,0.6000000000000001,0.3999999999999999,0.86747605
CXCL10,0.7999999999999999,0.20000000000000007,0.15173902
NUP54,-0.19999999999999998,0.8,0.8709732
SCARB2,0.19999999999999998,0.8,0.87344396
FAM47E,0.7999999999999999,0.20000000000000007,0.8469028
STBD1,1.0,0.0,0.8584108
SHROOM3,-1.0,0.0,0.93143874
SEPT11,-0.7999999999999999,0.20000000000000007,0.9092024
CCNI,-1.0,0.0,0.7482403
CCNG2,-0.7999999999999999,0.20000000000000007,0.7169138
CNOT6L,-1.0,0.0,0.613538
MRPL1,-1.0,0.0,0.873864
FRAS1,-0.7999999999999999,0.20000000000000007,0.87533075
ANXA3,-1.0,0.0,0.8063718
LINC01094,-0.7999999999999999,0.20000000000000007,0.5436447
BMP2K,-0.39999999999999997,0.6,0.6202562
PAQR3,-0.7999999999999999,0.20000000000000007,0.8158694
LINC01088,-0.39999999999999997,0.6,0.8022092
LINC00989,0.7999999999999999,0.20000000000000007,0.6447215
ANTXR2,-0.7999999999999999,0.20000000000000007,0.75443804
PRDM8,0.6000000000000001,0.3999999999999999,0.4415049
PRKG2,0.7999999999999999,0.20000000000000007,0.5147702
RASGEF1B,-0.19999999999999998,0.8,0.7398729
RP11-127B20.2,1.0,0.0,0.44048718
HNRNPD,-1.0,0.0,0.7660909
RP11-127B20.3,0.7999999999999999,0.20000000000000007,0.37774467
HNRNPDL,-0.7999999999999999,0.20000000000000007,0.8450685
ENOPH1,-0.19999999999999998,0.8,0.84764653
TMEM150C,0.39999999999999997,0.6,0.8740831
SCD5,-0.19999999999999998,0.8,0.9211363
SEC31A,-0.7999999999999999,0.20000000000000007,0.89415634
THAP9-AS1,-1.0,0.0,0.7645247
THAP9,0.39999999999999997,0.6,0.82538366
LIN54,-0.39999999999999997,0.6,0.4195255
COPS4,0.39999999999999997,0.6,0.81679946
COQ2,1.0,0.0,0.32122913
HPSE,-1.0,0.0,0.88480175
HELQ,-0.19999999999999998,0.8,0.77626675
MRPS18C,1.0,0.0,0.76433146
FAM175A,0.6000000000000001,0.3999999999999999,0.64473426
GPAT3,-1.0,0.0,0.74858946
CDS1,-0.39999999999999997,0.6,0.9546212
WDFY3,-1.0,0.0,0.59343976
WDFY3-AS2,0.6000000000000001,0.3999999999999999,0.6585236
ARHGAP24,-0.7999999999999999,0.20000000000000007,0.77098894
RP13-514E23.2,0.39999999999999997,0.6,0.42380643
MAPK10,0.39999999999999997,0.6,0.9060547
PTPN13,0.39999999999999997,0.6,0.95461065
SLC10A6,-0.39999999999999997,0.6,0.90515363
C4orf36,0.7999999999999999,0.20000000000000007,0.8085652
RP11-397E7.4,0.7999999999999999,0.20000000000000007,0.39607134
AFF1,-0.7999999999999999,0.20000000000000007,0.8054754
TECRP1,0.0,1.0,0.5119581
KLHL8,0.39999999999999997,0.6,0.37828586
HSD17B13,0.0,1.0,0.6712736
HSD17B11,-1.0,0.0,0.84074765
NUDT9,-0.19999999999999998,0.8,0.91194487
SPARCL1,0.7999999999999999,0.20000000000000007,0.94761205
HSP90AB3P,-1.0,0.0,0.31317258
SPP1,-0.7999999999999999,0.20000000000000007,0.5617076
PKD2,0.6000000000000001,0.3999999999999999,0.9347442
ABCG2,0.7999999999999999,0.20000000000000007,0.7762741
PPM1K,-0.7999999999999999,0.20000000000000007,0.7607653
HERC6,-0.39999999999999997,0.6,0.5949474
HERC5,0.39999999999999997,0.6,0.6758819
PYURF,0.39999999999999997,0.6,0.2724818
HERC3,-0.7999999999999999,0.20000000000000007,0.42762807
NAP1L5,-0.7999999999999999,0.20000000000000007,0.9005684
FAM13A-AS1,-1.0,0.0,0.72096556
FAM13A,-0.7999999999999999,0.20000000000000007,0.82721955
TIGD2,-0.39999999999999997,0.6,0.7864389
GPRIN3,-0.7999999999999999,0.20000000000000007,0.60434884
SNCA,1.0,0.0,0.8235591
MMRN1,0.7999999999999999,0.20000000000000007,0.7149713
TMSB4XP8,-0.7999999999999999,0.20000000000000007,0.7039157
SMARCAD1,-0.19999999999999998,0.8,0.886755
HPGDS,0.0,1.0,0.6752313
PDLIM5,0.19999999999999998,0.8,0.92892224
BMPR1B,-0.39999999999999997,0.6,0.6924571
UNC5C,-0.7999999999999999,0.20000000000000007,0.9561393
RP11-710C12.1,-0.39999999999999997,0.6,0.9391709
RAP1GDS1,-1.0,0.0,0.8809191
TSPAN5,0.7999999999999999,0.20000000000000007,0.64957005
EIF4E,1.0,0.0,0.78503937
METAP1,-0.7999999999999999,0.20000000000000007,0.86305267
RP11-571L19.8,0.7999999999999999,0.20000000000000007,0.73552006
ADH5,0.7999999999999999,0.20000000000000007,0.88964593
RP11-696N14.1,0.7999999999999999,0.20000000000000007,0.84218466
ADH1B,-0.7999999999999999,0.20000000000000007,0.88245875
ADH1C,-1.0,0.0,0.7101002
TRMT10A,0.7999999999999999,0.20000000000000007,0.6538942
DAPP1,-0.39999999999999997,0.6,0.8152116
LAMTOR3,0.7999999999999999,0.20000000000000007,0.6544007
DNAJB14,0.7999999999999999,0.20000000000000007,0.7239352
H2AFZ,-0.6000000000000001,0.3999999999999999,0.5748063
DDIT4L,0.19999999999999998,0.8,0.8732631
EMCN,0.6000000000000001,0.3999999999999999,0.8295894
PPP3CA,0.7999999999999999,0.20000000000000007,0.33555448
FLJ20021,-0.7999999999999999,0.20000000000000007,0.6775514
BANK1,-0.7999999999999999,0.20000000000000007,0.81159616
SLC39A8,0.7999999999999999,0.20000000000000007,0.7015084
RP11-499E18.1,0.7999999999999999,0.20000000000000007,0.4976119
NFKB1,0.0,1.0,0.5081564
MANBA,-1.0,0.0,0.79415125
UBE2D3,0.39999999999999997,0.6,0.16198978
RP11-10L12.4,0.7999999999999999,0.20000000000000007,0.45620075
CISD2,0.7999999999999999,0.20000000000000007,0.68325424
SLC9B2,-0.39999999999999997,0.6,0.8415126
BDH2,0.39999999999999997,0.6,0.934769
CXXC4,0.0,1.0,0.85099906
AC004069.2,-1.0,0.0,0.78275216
TET2,-1.0,0.0,0.6032066
PPA2,0.7999999999999999,0.20000000000000007,0.7166681
EEF1A1P9,-1.0,0.0,0.45485213
INTS12,0.39999999999999997,0.6,0.73683524
GSTCD,-0.19999999999999998,0.8,0.843594
NPNT,-0.39999999999999997,0.6,0.94032705
TBCK,-0.19999999999999998,0.8,0.87957394
