"","donor","tissue","age_mid","Residuals"
"PIGF",0.0285815340682319,0.736420797681631,2.03741825213892e-07,0.234997464508312
"THEM4",0.0291447175547256,0.701031094314924,0.000404766435946798,0.269419421694404
"ABCF3",0.00948219804704652,0.672362949436967,0.000941971951708917,0.317212880564278
"PREB",0.0309711794025611,0.482503548419062,0.00173338815984179,0.484791884018535
"FAM126B",0,0.448702772052568,3.88090864581555e-05,0.551258418860974
"GEMIN5",0.0150583183979214,0.827338132644196,0.000577254922697504,0.157026294035185
"DEK",0.0100890754833462,0.708588479157371,4.65003462008515e-05,0.281275945013082
"PCBP1",0.0153940171154954,0.395177318762535,0.00375656093856736,0.585672103183402
"GPR75",0.0482825771880923,0.643840430739734,0.00158220320854548,0.306294788863628
"CTD-2325A15.5",0.034318863861588,0.753299700662658,0.000289372296889462,0.212092063178865
"ARL6IP6",0,0.58421871685694,0.000944587902250626,0.41483669524081
"C1orf52",0,0.720944350373186,0.000296518327223805,0.27875913129959
"PDE4B",0.253595528918538,0.0762839207375161,0.0386535610732143,0.631466989270732
"EXOC1",0.00530238193168313,0.696404130952104,0.000634901830694838,0.297658585285518
"PRKACB",0.0235645505333288,0.779475412700218,6.30371668848967e-05,0.196896999599568
"DCUN1D4",0.00600534125225538,0.895828055942859,0.000721192485608181,0.097445410319277
"LINC01125",0.0370601100845188,0.827177406661775,0.00391698772968369,0.131845495524023
"GTF2IP12",0.0334497965081399,0.628495200148044,0.000524985276380605,0.337530018067436
"PALMD",0.00820138296530155,0.916659600948011,0.000161002875705167,0.0749780132109821
"LYRM7",0.0395181150318964,0.783190832016722,0.000382177365483242,0.176908875585899
"RABGGTB",0.00772944526256052,0.79711852659275,0.00121430412966356,0.193937724015026
"LETM1",0.0258269849996686,0.755878113141396,0.0022478891868983,0.216047012672037
"C2orf88",0.0376359335207972,0.250450015357086,0.00508083686427161,0.706833214257845
"AC098614.2",0.0366448125392284,0.864022105239256,0.00398326468440012,0.0953498175371153
"REEP1",0.0224719636896895,0.824159756409954,0.00286452558480053,0.150503754315556
"RP11-843P14.2",0.00930586759984762,0.54885714246238,0.00229348642473476,0.439543503513037
"KCNE4",0.020348762631583,0.881373569128979,2.6160620051693e-05,0.0982515076193861
"ACTR2",0.00474609887753968,0.509139938905758,0.00279084218002405,0.483323120036678
"RBKS",0.0883244820597521,0.467060886833908,0.00220627436527606,0.442408356741064
"PTCD3",0.00858831301373376,0.826058651723315,0.00104510508421597,0.164307930178735
"POPDC2",0.0161334755536489,0.813510720053058,0.00533919078377275,0.16501661360952
"RP11-289I10.2",0.047113479624872,0.351774085696002,0.00130206365846674,0.599810371020659
"TMEM81",0.164704172956777,0.153932424361117,0.0140731771294427,0.667290225552663
"PNKD",0.00854814815596066,0.766257418199825,0.000485831742030358,0.224708601902184
"ELMOD3",0.0235709124731051,0.676137034680025,0.00526326066474099,0.295028792182129
"PAIP2",0.00654677768985483,0.473385323569186,0.00517455370248075,0.514893345038479
"PSMD1",0.0223236872263738,0.741691330099537,0.00303463616522106,0.232950346508868
"PIK3CD",0.00337561700871284,0.880918700972251,0.000363272848071953,0.115342409170964
"RPN1",0.0593031507046696,0.508571417246661,0.00907379314075817,0.423051638907911
"DNAH1",0.0577203312683456,0.585788560596265,0.00429792029494763,0.352193187840442
"C2orf15",0.00945099155551391,0.869322075400531,2.45181740027671e-05,0.121202414869952
"MRPS18C",0.00744107737830938,0.769605520155866,0.0063077034528603,0.216645699012964
"ARSK",0.0290909924627879,0.81754436454001,9.87531139883251e-08,0.153364544244088
"AC116614.1",0.0332252346340039,0.709038160713683,0.00525708735608553,0.252479517296227
"AGFG1",0.093082021072882,0.477253430429378,0.00451260258723437,0.425151945910506
"DHRS3",0,0.779233353888282,0.000455068405821094,0.220311577705897
"PDIA3P1",0.0426433157634994,0.78234494583636,0.000814785723185079,0.174196952676956
"HLA-B",0.018328266901096,0.854409508248007,0.0026934848116803,0.124568740039217
"SNRPE",0.00487913394555263,0.853540600125876,1.07901043877018e-05,0.141569475824183
"B3GALNT1",0.0248780486140358,0.892228645649214,0.00386882802611396,0.0790244777106367
"NDUFA2",0.0266711446461215,0.533297535287651,0.00751387684494001,0.432517443221287
"KCND3",0.0198383754643882,0.82194083968278,0.000641807682663156,0.157578977170168
"AC007383.3",0.00733318254069982,0.845288308197055,0.000684912167750416,0.146693597094495
"DDX11L2",0.67872842169683,0.101553666129684,0.00901920032630743,0.210698711847178
"AFAP1L1",0.00586838863799168,0.883202940773943,0.000151965768195122,0.110776704819871
"LSM2",0.0300541463567918,0.640005446271996,8.78806914160885e-05,0.329852526679797
"RAB28",0,0.871286892853878,0.000321432324855362,0.128391674821266
"DROSHA",0.0216739576410226,0.847068864960272,0.000249935866854676,0.131007241531851
"ARHGEF3",0.0403901814954527,0.485607987525368,0.00621816925814349,0.467783661721036
"TARDBP",0.000307727403979174,0.813447203619775,0.000367010180311222,0.185878058795934
"DRAM2",0.036700777896474,0.648106860814945,0.00158328983596639,0.313609071452615
"NDNF",0.0845838240335741,0.653008481400598,0.00043771982019696,0.261969974745631
"HAUS3",0.0116592312533138,0.756559440901219,0.000156635015304453,0.231624692830163
"SLC4A7",0.0332648200603027,0.730959549917349,0.00786803208375646,0.227907597938591
"SNX17",0.0291886560769763,0.65124337293341,0.00296999990421042,0.316597971085403
"G0S2",0.0750799006389738,0.523606158087871,0.00641740310116205,0.394896538171993
"KLHL12",0.0187321805827767,0.544670986128421,0.00574299107039895,0.430853842218404
"ARFIP1",0.0153868460330765,0.788439375145245,6.9661048526342e-05,0.196104117773152
"RAVER2",0.057966525206741,0.796076970003309,0.00397516481221407,0.141981339977736
"ECE2",0.154372813428026,0.446799746953438,0.00853236441529057,0.390295075203245
"DDR2",0.00478619862973417,0.933759616574808,1.66872037122311e-05,0.061437497591746
"SLC25A38",0.00601636896923616,0.671399688353604,0.00224682660531253,0.320337116071848
"SLC26A1",0.0697498995325358,0.74298308399218,0.00228187600319426,0.184985140472089
"ERLEC1",0.00132352766697556,0.849904776538077,2.30808945981977e-05,0.148748614900349
"LINC01011",0.0929604261712104,0.621911913644622,0.000587010824029151,0.284540649360138
"HMGCL",0.00834561129413081,0.668323165936201,0.00119615467472304,0.322135068094945
"WBP1",0.0226720772361645,0.827069094130892,0.00233385081396005,0.147924977818983
"CAPN10",0.0123004718258426,0.764953548063898,0.000211180031036889,0.222534800079223
"DENND2C",0.0112787366268621,0.870774257354728,0.00178640737903873,0.116160598639371
"MRPS15",0.0177790839420752,0.793396220636897,0.00281501208542438,0.186009683335604
"LARP1B",0.00747139715553635,0.878851859695013,0.000621560343397167,0.113055182806054
"IRF2",0.00350463923751822,0.468104506960229,0.00104976100523139,0.527341092797022
"CTD-2124B8.2",0.0406066970854697,0.75906975177345,0.000763773793635328,0.199559777347445
"NUCKS1",0.0158204310452671,0.872471914161544,0.00297556066879993,0.108732094124389
"MDM4",0.0220821255294029,0.630305223595289,0.000423610112413543,0.347189040762894
"UBA6",0.0371173256062317,0.637621086392777,0.00369610101911766,0.321565486981873
"ANGEL2",0.0147480756513463,0.763302126425204,3.32701563156425e-05,0.221916527767134
"ZSWIM5",0.0208384956699611,0.872433251581445,0.000309736187688353,0.106418516560906
"PRMT9",0.00669516620825217,0.776631183316939,9.67806152914905e-05,0.216576869859517
"FANCD2",0.0342930631926288,0.640339697553465,0.00300064604788515,0.322366593206021
"MFN1",0.00947775324380394,0.754370454338878,0.000845079276948113,0.23530671314037
"DDX20",0.0431509602080033,0.608337732921524,0.00646234070376977,0.342048966166703
"SNX18",0.0085614721366389,0.726330496574304,0.000364398603556195,0.264743632685501
"RP11-181K3.4",0.0286327770583735,0.750276383622039,0.000760353892006178,0.220330485427582
"EMC3",0.113835315105108,0.281243410019269,0.0335621339151761,0.571359140960446
"MT2P1",0.249462767821857,0.248375736797288,0.00180088667869416,0.50036060870216
"UGP2",0.0112837477175342,0.788759977432905,0.00222633389474439,0.197729940954816
"PGM1",0.0113256842796408,0.86401509431291,0.00296434382886156,0.121694877578588
"CHIC2",0.0325648094775396,0.658379934350391,0.00118776369528417,0.307867492476785
"APOM",0.100446594275502,0.54630320088008,0.0107221111050146,0.342528093739404
"ZBTB8A",0.0236204304326792,0.884539369267207,9.35563474820932e-06,0.0918308446653655
"C1orf53",0.0389028823691596,0.640656249933547,0.00025495552389617,0.320185912173397
"VPS13D",0.0191530760108818,0.828228994209123,0.00277777595523474,0.14984015382476
"NDUFS2",0.000336687117476373,0.762259285460935,0.00157085025599707,0.235833177165591
"PSEN2",0.0264125065052102,0.83857229183672,0.00014453329200161,0.134870668366068
"SCLT1",0.0203222935225724,0.612446644967152,9.0035333505836e-06,0.367222057976925
"GOLPH3L",0.0442447135880704,0.70290988403136,0.00329859127704263,0.249546811103527
"RP11-420A23.1",0.0294070916795634,0.864863047577168,0.00147215507071053,0.104257705672559
"SLC22A15",0.00967605911669573,0.716693855285457,0.000889518468135264,0.272740567129712
"TTC30A",0.0300945879179312,0.782099568501531,0.000633037139570037,0.187172806440967
"PRDM5",2.75664059777202e-13,0.728086902465352,0.00456789512960042,0.267345202404772
"RP11-101E13.5",0.00436794525356355,0.69073432852112,0.000324657837913673,0.304573068387403
"ITPR1",0.00296927596569128,0.905026714874322,7.89895530184196e-05,0.0919250196069687
"ZKSCAN4",0.0363594138613369,0.626879858179899,0.00401834071388265,0.332742387244881
"IRF1",0.0544524722174949,0.73225184319584,0.00107682862369382,0.212218855962971
"SEC24A",0.0352975123551133,0.411343180334175,4.06517251638423e-05,0.553318655585548
"OTUD4",0.0158320917749372,0.825999832556002,3.83846639841984e-05,0.158129691005077
"PLK3",0.0370291661734586,0.72435869908863,0.0142789477649045,0.224333186973007
"TNFRSF1B",0.0150861887656094,0.857563043803318,0.000883014288180177,0.126467753142892
"ADIPOR1",0.00953305226186482,0.896918210178782,5.95478394058192e-05,0.0934891897199472
"ZMYND12",0.0703474770005139,0.74956754926736,0.00538667981532362,0.174698293916803
"SLC25A36",0.0215084093845561,0.814913166373937,0.00413383491823301,0.159444589323274
"RP1-92O14.6",0.0134498794006403,0.76903314096646,9.65154299500005e-05,0.217420464202949
"COPS4",0.00217737441821729,0.816217526579745,8.33449211514337e-05,0.181521754080886
"AMMECR1L",0.0119399766211967,0.83111532815417,0.0010961819394638,0.155848513285169
"NECAP2",0.00845403512596003,0.887256190041185,5.69592231991382e-05,0.104232815609656
"MTX3",0.0106828677572963,0.856912648540187,1.25968534198197e-10,0.132404483576548
"SREK1IP1",0.0110930390992384,0.812334090189051,0.000789237584371003,0.17578363312734
"RP11-420L9.5",0.00695270704084578,0.909515679708042,0.0022689844678757,0.0812626287832361
"AC018738.2",0.444188672547045,0.293656318917849,0.00328498689103663,0.25887002164407
"SV2A",0.019354534581837,0.848957029241563,0.00320177935650943,0.12848665682009
"AC007283.4",0.0173082693744777,0.657441911821286,5.8899595184537e-05,0.325190919209052
"TMEM42",0.0332150565025718,0.792200936708923,7.8414378493614e-05,0.174505592410012
"BTN3A1",0.136133583944971,0.627138625375316,0.00599547120481921,0.230732319474894
"LIN9",0.0403371308891207,0.660121217228284,0.000927087664964614,0.298614564217631
"STC2",0.0230639533461809,0.60620147380342,0.00137548557486929,0.36935908727553
"RP11-155O18.6",0.0250352892100618,0.646756558280419,0.00392794747089381,0.324280205038626
"MED8",0.0153113221829408,0.762495218385357,0.00543127614718741,0.216762183284515
"DOCK7",0.0109501567635418,0.934388650124351,2.37047426948472e-05,0.0546374883694121
"ZNF346",0.0174106949018773,0.76133681873548,0.00179852089469918,0.219453965467943
"RP4-639F20.1",0.00400088404440198,0.939900247677799,0.00132019229906768,0.0547786759787316
"LUZP1",0.0113975656642385,0.882286792243565,2.19742306582875e-05,0.106293667861538
"IQSEC1",0.0128088501103772,0.710920996728566,6.17936734378696e-06,0.276263973793713
"PTCD2",0.0617676986369039,0.756957513383562,0.000509866164242806,0.180764921815291
"LRRFIP1P1",0.0287453092406957,0.795406801068319,0.000167949346612998,0.175679940344372
"SETMAR",0.0128516096369691,0.908470476781886,0.000371102249681508,0.0783068113314636
"ZNF669",0.05440820685578,0.610208124514675,0.00114430763858936,0.334239360990956
"RPP40",0.0495038982988963,0.69928466966668,0.000275752961391469,0.250935679073033
"TMEM201",8.41018315376573e-12,0.868525224003063,0.00031207550087912,0.131162700487648
"USP46",0.0127017945453356,0.864565901952851,0.00119136027163486,0.121540943230178
"RP11-500C11.3",0.0729346342239765,0.357965062871266,0.00139625774517286,0.567704045159585
"RP11-690I21.1",0.0256166209312254,0.763620113695267,0.00172507651727368,0.209038188856234
"AC034220.3",0.0146603921806505,0.772324685229313,0.00079609436101887,0.212218828229018
"EFNA1",0.0149534388569377,0.876456003685316,0.000128830654878503,0.108461726802868
"TTF2",0.025345555530881,0.687925215096695,0.000455967683049439,0.286273261689374
"STUM",0.02953987630236,0.769080293068072,3.98066724631763e-06,0.201375849962322
"S100A10",0.0311245933745291,0.787159893480166,0.00450373017991425,0.177211782965391
"MAP2",0.00369600341232022,0.899607086616181,0.000456874203275047,0.0962400357682238
"HLA-DQB1",0.242254431139701,0.508355494554334,0.015105778457114,0.234284295848851
"PTAFR",0.0238015671775295,0.75369460306754,0.00800645431088021,0.21449737544405
"AKR7A2",0.0913800469577229,0.640485541651937,0.00110226435155905,0.267032147038781
"LIMCH1",0.00444006567034011,0.927148224379391,0.000945428194265954,0.0674662817560034
"SPAG16",0.0148660302971533,0.901292600512635,0.00313333830862287,0.0807080308815891
"SLC25A20",0.175732090183688,0.422771749644821,0.0319173690661443,0.369578791105346
"GLRX",0.129511997997117,0.399799133213349,0.0112076137312752,0.459481255058258
"ADRA2C",0.0204688369897685,0.885019227514957,0.000545927793362202,0.0939660077019122
"MPV17",0.0144770741776872,0.846097704046125,0.000296560703766464,0.139128661072421
"GPLD1",0.0157209924633549,0.778822387651609,0.00108076738038069,0.204375852504656
"ARV1",0.00673657937572447,0.850794386291171,0.000437631476940802,0.142031402856163
"PPIG",0.00525687065805583,0.784643072234893,6.01897650821371e-09,0.210100051088074
"TNFRSF4",0.0633322480376475,0.517839070166275,0.00308252645351538,0.415746155342562
"RP11-527J8.1",0.0404030340807398,0.745339873532605,0.00145956810481486,0.212797524281841
"HSPB3",0.0127695781221596,0.853329619715613,0.000395979718705995,0.133504822443522
"IFT57",0,0.894540631480544,2.35444049579279e-06,0.10545701407896
"CANX",0.00820611570617619,0.772783070085228,0.000541565288520009,0.218469248920076
"GMEB1",0.0548897519665513,0.463935432459932,0.00498253843105984,0.476192277142457
"SH3BP5L",0.0573069744906619,0.365286733226862,0.0236514088871283,0.553754883395348
"MEF2C",0.0364364325054033,0.800845212697351,0.00156041491084933,0.161157939886396
"TACSTD2",0,0.921544202884806,8.28861693938389e-05,0.0783729109457999
"PCDHB10",0.0192187613961555,0.887349044814444,0.00573591099504865,0.0876962827943515
"FASTKD3",0.0397265303357901,0.58842180814958,0.0104636426340797,0.36138801888055
"C1QTNF7",0.0319381176821778,0.83686091265882,0.000623978747511295,0.130576990911491
"EIF2B4",0.0127838164118671,0.78218055071056,0.000667880802124069,0.204367752075449
"COLGALT2",0.0697929144923701,0.603332422769072,0.0126910355674791,0.314183627171079
"HSPD1",0.0548273162806303,0.488714752590644,0.000423105719917955,0.456034825408808
"IARS2",0.00984346259666976,0.845520270991077,0.00108113418046336,0.14355513223179
"MAP10",0.0577400689260721,0.649241336968821,0.00901688729046338,0.284001706814643
"STRIP1",0.0138143855493463,0.752160137441176,0.00129384442843723,0.232731632581041
"PROM2",0.00331181530704162,0.964979891268135,0.000142644889246536,0.031565648535577
"AC125232.1",0.179306875010531,0.460822249687636,5.96785342902005e-05,0.359811196767543
"ATP6V1G2",0.086686191434282,0.616681224605426,0.00217442165172307,0.294458162308569
"RP4-635E18.7",0.0300948089867584,0.751494853013119,0.00862406780779348,0.209786270192329
"TRAPPC13",0.00484319270809555,0.785315482882658,0.000156252793678995,0.209685071615567
"RP11-285J16.1",0.0179924812243719,0.621453641933221,4.24611667682386e-06,0.36054963072573
"MST1",0.0191290460066709,0.882355375856234,0.00239710423003672,0.096118473907058
"LPIN1",0.0109715686171973,0.692484454168751,0.00209091106305988,0.294453066150991
"RARRES1",0.100199498565134,0.583083166298857,2.47474829976596e-05,0.316692587653011
"TWIST2",0.0089321120774743,0.890494898422153,0.000628055480843121,0.09994493401953
"SEMA4A",0,0.872603129817586,0.000542621968498668,0.126854248213915
"CACHD1",0.0113700105943243,0.907304996119265,7.41996613723645e-05,0.0812507936250383
"PQLC3",0.0275485603637028,0.786784166990709,0.000353203523596317,0.185314069121992
"DPYD",0.021865743508268,0.730245520761765,0.000244226462776488,0.247644509267191
"ANXA6",0.0249296754943029,0.63806654851247,7.56245713444541e-05,0.336928151421883
"ZMYM6",0.00629086376063224,0.781928340869631,0.000393359877434639,0.211387435492302
"RPL22",0.0081793794943345,0.77896149905152,0.000874267762012044,0.211984853692133
"IRAK2",0.084931692273195,0.31699409135076,4.68622066631762e-05,0.598027354169382
"ANKRD50",0.0127668195168956,0.855785377775869,4.79547225615324e-05,0.131399847984674
"PLSCR1",0.0793559060426874,0.691936211182716,0.00114841125525376,0.227559471519343
"RP4-635E18.8",0.0388474992753202,0.671655637178034,2.14998225307788e-05,0.289475363724115
"THADA",0.0294229072026039,0.749743261274486,0.000321877503494899,0.220511954019416
"GPR137B",0.0107641768200845,0.848938108499549,0.000947911934977489,0.139349802745389
"ARL8B",0.0223600327146345,0.590655501232267,0.00344012546457424,0.383544340588524
"FNIP1",0.0997226355922358,0.119903378157145,0.00256819833411596,0.777805787916504
"TCTA",0.0510762695889251,0.731938515980551,0.00243144051038943,0.214553773920134
"LIX1L",0,0.679763618169718,1.40801851556754e-06,0.320234973811767
"CTD-2201E18.3",0.0448178362657896,0.569742701307023,0.000367128061367653,0.385072334365819
"KLHL24",0.0683710097038704,0.487974354575818,0.000245986089124199,0.443408649631187
"RPS6KC1",0.0177700749783995,0.828068123330624,0.00176819988940405,0.152393601801573
"CCDC12",0.00493413369473572,0.71216324388356,0.000813239091963426,0.282089383329741
"MRNIP",0.0315096067519429,0.753869064284397,0.00448908257841571,0.210132246385244
"NKIRAS1",0.00861278440887219,0.896062735908738,1.50766293710781e-05,0.0953094030530188
"MBOAT1",0.0209699818077329,0.676282327007863,0.002369360555418,0.300378330628986
"C1QTNF3",0.11001053627072,0.640658393453652,0.0143231534322612,0.235007916843367
"GLB1L",0.0210354407461004,0.844685529700803,0.00117339459275267,0.133105634960344
"TMCO6",0.058073723824352,0.63384520621588,0.0044835662511358,0.303597503708632
"ROR1",0.0037523978055754,0.887159950119397,6.81732553870182e-07,0.109086970342474
"GLI2",0.0497632417189898,0.775443049504428,0.00211707417968989,0.172676634596893
"ST7L",0.0140698310900153,0.828697580498409,0.00135832116183772,0.155874267249738
"CCDC50",0.00513770783455596,0.91497080655705,4.40895334386172e-05,0.0798473960749553
"MRS2",0.00979566200552434,0.813192401938612,0.000155245062971334,0.176856690992893
"uc_338",0.0844907042280257,0.496221300874622,0.00216352811069251,0.417124466786659
"ZNF608",0.0184740855730349,0.652695436814965,4.44767829992664e-05,0.328786000829001
"NEK7",0.0124456123661151,0.648208697803877,0.000130950502607668,0.3392147393274
"PDIA6",0.0332898734551649,0.723715005914687,0.000667649326514289,0.242327471303634
"SLC25A46",0.0115517407594195,0.789808157039864,0.000715704209604303,0.197924397991112
"ODF2L",0.011253992630242,0.860052848279965,0.00255890904532061,0.126134250044472
"UBAP2L",0.00368742487725474,0.643250217152163,0.00230120865751476,0.350761149313067
"VAV3",0.00356240875225717,0.903192161250348,5.87489201567632e-06,0.0932395551053787
"ZNF141",0.0180669256791007,0.797051797826437,0.00262057948152696,0.182260697012935
"RAMP1",0.0037689339336568,0.847430021806867,0.00396956938658075,0.144831474872895
"TMEM18",0.0100036634949998,0.868936855240745,0.000457372319037984,0.120602108945217
"THAP3",0.0481067619232287,0.700071975437708,0.00240123463015422,0.249420028008909
"CCDC93",0.0252275108773254,0.533579821341593,0.000167670430035204,0.441024997351046
"CISH",0.165857209393978,0.42293578231778,3.80009720742454e-05,0.411169007316168
"CROCC",0.0588622534627071,0.735924418869393,0.00553043659370581,0.199682891074194
"FAM86DP",0.11432060092904,0.7425013662363,0.000472542286476989,0.142705490548183
"ANAPC4",0.0176082567825163,0.788739731012702,0.000641032886396434,0.193010979318385
"RP11-73M7.6",0.0451625008804044,0.770034195070309,0.0137206940592958,0.171082609989991
"PGD",0.0316918855584164,0.824998586033579,0.00530489134708623,0.138004637060918
"RP11-889L3.1",0.100628874024413,0.418489216833504,0.000360658952555867,0.480521250189527
"PIK3R4",0.0104073580368273,0.811148768463075,0.0010479054380034,0.177395968062095
"PTBP2",0.0146379783124483,0.788750658874038,1.54155426468963e-05,0.196595947270867
"PRADC1",0.0232628728471899,0.812137578582875,0.00168294339031581,0.162916605179619
"RP1-30M3.6",0.0106402000875312,0.447066962748019,0.00422401407375003,0.5380688230907
"RP11-260M2.1",0.0256140014759414,0.723998198371183,0.00721475849214215,0.243173041660734
"PHF7",0.052240108448789,0.740601174988082,0.000311423652865634,0.206847292910263
"PDE8B",0.00423113498773224,0.929311518257636,0.000208727202694568,0.0662486195519372
"ZNRD1ASP",0.0658117031138085,0.740185556444103,0.0032322397616696,0.190770500680419
"PPARGC1B",0.03184846152936,0.643486879774603,5.72470849910553e-05,0.324607411611046
"ARHGAP25",0.00618053308817892,0.87665119330004,9.93024345155815e-05,0.117068971177266
"MRPS22",0.000110580648069244,0.817016273124503,0.0035477244385474,0.17932542178888
"RP11-689P11.2",0.11611002212916,0.60981660804135,0.0118242889361424,0.262249080893348
"NGEF",0.0242355667524975,0.850344962312957,0.00496519830395632,0.12045427263059
"KIF21B",0.00648025334164995,0.856549002008093,0.000921515026933424,0.136049229623323
"FCMR",1.15823492829565e-11,0.747546138499819,3.122510204901e-05,0.252422636386549
"ZEB2",0.0152743392349642,0.768109461520203,0.000669304837378582,0.215946894407454
"RPS27",0.0206922228293607,0.68051095826337,0.000608366824364903,0.298188452082904
"ANKRD65",0.0611554256870203,0.794735968843225,0.000675788969888545,0.143432816499866
"KIAA0232",0.0292677462466354,0.381970830424272,0.00815535211912976,0.580606071209963
"PTPN22",0.0103681569795541,0.775426088935889,0.0011075905007252,0.213098163583832
"RP11-362K14.6",0.0557739410300029,0.620637410057034,1.65337024799254e-06,0.323586995542715
"C1orf132",0.0808984402759227,0.336449802174916,0.000641461967801567,0.58201029558136
"PPIL3",0.0715325794289133,0.753348015283423,0.00399612363051743,0.171123281657146
"PCDHGB5",0.014306035909773,0.847937769101807,0.000110008170083497,0.137646186818337
"GNB4",1.42304670926176e-12,0.825817586201909,0.000241557089431688,0.173940856707236
"EDEM3",0.0303677527350276,0.588290843013057,0.00162930660939179,0.379712097642524
"FAT4",0.00868433633441327,0.909352184883391,4.43221779501331e-05,0.0819191566042454
"LRIG1",0.00508076038594676,0.841992966181177,0.000282462812341949,0.152643810620535
"FAM102B",0.0822900882788551,0.702761305533541,0.00702737210725634,0.207921234080348
"DEGS1",0.00190633467381794,0.900478122898429,1.57377405408065e-05,0.097599804687212
"LMNA",0.012647434892275,0.91479693762522,0.00162556207905588,0.0709300654034485
"FTH1P20",0.0712282815410975,0.476790161468146,0.000254072306800032,0.451727484683956
"ALS2CL",0.016752338788909,0.912663236287016,0.00212423254681017,0.0684601923772648
"MRPL53",0.0835998385912791,0.653289157739039,0.00183845320930201,0.26127255046038
"LRPAP1",0.0241225607544493,0.556039252441304,0.0057006037814265,0.41413758302282
"CTC-534A2.2",0.0307043679699847,0.538664625395463,0.000444799486566016,0.430186207147986
"ZNF148",0.0190261783111916,0.63759991074201,0.00209060979871292,0.341283301148086
"CCDC39",0.0387057092779939,0.655911722098188,0.00532846034063222,0.300054108283186
"RSG1",0.0542203463325173,0.770515084880216,0.000937608260589673,0.174326960526677
"MB21D2",0.0274854618661454,0.816275583508658,0.000806078244287687,0.155432876380908
"DIRC2",0.055713003009376,0.434178642510449,0.00685535845119056,0.503252996028984
"HLA-DRA",0.0700626241898761,0.661685081615776,0.0142145235059905,0.254037770688358
"EXO5",0.0552285022453611,0.64164870183165,0.00254943215731637,0.300573363765673
"FHIT",0.0335357521914609,0.605581630044355,0.00120083476173558,0.359681783002448
"FASTKD1",0.0673082178378623,0.723540673428098,0.00078984190084276,0.208361266833197
"GALNT7",0.0118620313959459,0.724584148731016,0.000954372596206368,0.262599447276832
"TESK2",0.0214945629227125,0.657351638209226,0.000218461854150479,0.320935337013911
"MTMR11",0.0315501447072932,0.826656990375705,0.00329997113240897,0.138492893784592
"ERRFI1",0.0343004470992765,0.779440475775931,0.00058759713798929,0.185671479986803
"SP3",0.00529817669426926,0.563362275799034,1.55691310510948e-05,0.431323978375646
"FTH1P10",0.122741277820374,0.328336590020497,8.2749344973551e-05,0.548839382814155
"LARS2",0.0459875538951112,0.759876272084611,0.00049970392900702,0.193636470091271
"RP11-443B20.1",0.0214019863398955,0.57386120596484,0.000222708155113767,0.404514099540151
"TMEM167B",0.0164525777966696,0.439591798040163,0.000267851659480954,0.543687772503686
"SVBP",0.0457262674267301,0.661977389842781,0.00189111174838451,0.290405230982104
"RP11-646I6.6",0.0179283712462211,0.712817470864619,0.000376455973392548,0.268877701915767
"SRD5A1",0.0105231429622279,0.888499967651528,0.000259046069572761,0.100717843316671
"PRPF3",0.0178003310971086,0.759358756946539,0.00235881718544477,0.220482094770908
"TTC14",0.0186540604278462,0.816790786102366,0.00185614355880399,0.162699009910984
"SMYD3",0.0467253152255577,0.716595725083997,0.0053180363029584,0.231360923387486
"POLN",0.033127181974372,0.68763698743477,0.000649152689734653,0.278586677901123
"RP5-994D16.3",0.0285811446316883,0.665054392553492,0.00284602606860151,0.303518436746218
"ORC4",0.0112763226226519,0.7154651991865,0.000177189262401587,0.273081288928446
"ACTG1P20",0.0342025175500106,0.568620576307946,3.73477288227824e-06,0.397173171369161
"GGPS1",0.0166234206891985,0.682484072932694,0.00205234154633035,0.298840164831777
"PINK1-AS",0.0662247067421473,0.575563903869969,0.00122135667286916,0.356990032715014
"RBM15B",0.0133892940914617,0.830494009650904,0.00285174852970889,0.153264947727925
"ABHD18",1.33086858129229e-11,0.635218153617406,0.00117631715211976,0.363605529217166
"PTMA",0.0153055140847789,0.855010912243263,0.00125150652560179,0.128432067146357
"SNRNP27",0.00613756067846609,0.707845905295115,0.000139361281012654,0.285877172745406
"RP11-1415C14.3",0.0774651165190601,0.679674118248009,3.77681893760192e-05,0.242822997043555
"MLF1",0.0370805906843956,0.782299858182557,0.00562381118091145,0.174995739952136
"COL23A1",0.000500644175570787,0.937262087854094,0.000613704279797753,0.0616235636905378
"AC005740.6",0.0392895352862781,0.647822195204026,0.00556487325710887,0.307323396252587
"CCDC138",0.0501427897046576,0.649787809595342,0.00716729348445458,0.292902107215545
"EXOSC9",0.0168918947895712,0.709285954633847,0.00288266579685086,0.270939484779731
"SDHA",0.00585935211838249,0.805527451648287,0.0005512298635095,0.188061966369821
"AGPAT1",0.0831266761125178,0.522911708476264,0.0056500697374779,0.38831154567374
"FAM43A",0.0117763580001985,0.764283991558392,0.00224588106715287,0.221693769374257
"FCGR2B",0.0594944162132074,0.564591420899437,0.000497989506905537,0.37541617338045
"KLKB1",0.143536309054844,0.659631215410655,0.00467916074358122,0.19215331479092
"SOCS5",0.00253338525001157,0.840752111287419,0.000274968237267148,0.156439535225302
"ISOC1",0.0213769852558999,0.761625440807529,5.82609971268822e-07,0.2169969913266
"RP1-43E13.2",0.0594222515657225,0.160520725843926,0.000600305177549004,0.779456717412803
"PDLIM7",0.0209842517288123,0.75774532501876,0.00299441542483024,0.218276007827598
"BTN2A3P",0.0437842797185988,0.775269513207206,0.00117048767340294,0.179775719400792
