pi_young,pi_old_AL,pi_old_CR,rescue_pct,V_tissue_CR_effect,V_residual_CR_effect
0.8929448452180082,0.8401347884517781,0.8863264834084712,87.46761087791674,-5.1440916307504735e-05,-5.326713936912192e-05
0.8919944487313709,0.8392153212209542,0.8864511628642672,89.49720063862426,-7.398043384509783e-06,-6.617237892495985e-05
0.8932198217754849,0.8406865006124118,0.8867267907332239,87.6401664724273,-7.312773102663406e-05,-6.717624724336584e-05
0.89211662470759,0.842539186383305,0.8877414734122824,91.17511625612872,-5.938847988746403e-05,-6.458457995307298e-05
0.8938004564763217,0.8407009630365136,0.8872724445131348,87.70607487887465,-5.8091601108901285e-05,-5.9761330633539454e-05
0.8932180359299065,0.8426062781440711,0.8887715817285339,91.21458254781857,-6.959360577663389e-05,-6.828116644286468e-05
0.891562120037727,0.8426825981805154,0.8862180458604629,89.06684440802164,-7.319441305634299e-05,-5.59569197185406e-05
0.8931086150619415,0.8442532941526737,0.8861084564489177,85.67165565031442,-7.589949237523557e-06,-5.755492925537923e-05
0.8931716165103959,0.839894198091814,0.8865686229103116,87.60639348512174,-8.866039945294854e-05,-5.738132907187081e-05
0.8936240495360019,0.8443385571715266,0.8884951645939889,89.59351992654558,-6.0179951504197096e-05,-5.777301908524917e-05
0.894481616914025,0.8423348743103646,0.8855396662558126,82.85233130250272,-7.587732084645945e-05,-6.372799043716555e-05
0.8921924243360272,0.8394926332142073,0.8860361634106872,88.31824416322782,-6.471060678986851e-05,-6.472764186710278e-05
0.8930666914464759,0.8400965747087404,0.8853431611604567,85.41908011217019,-4.3406381081541713e-05,-5.333475115193548e-05
0.8925084315583847,0.8390245168807895,0.8858345673759589,87.52173579167439,-0.00010425091005327944,-6.127535600143811e-05
0.8943356867460709,0.8422503794691341,0.8881396375301789,88.104036359145,-5.0412615457488905e-05,-7.435184264205824e-05
0.8936373109498611,0.8394838855742264,0.8857186294130068,85.37732104308009,-3.346061454707265e-05,-6.696025419587864e-05
0.893686793115337,0.8420449800436501,0.8857898310340786,84.70820133619974,-7.276702947178661e-05,-6.4276211012388e-05
0.8931289398029514,0.8426239818367609,0.8864269807423169,86.73009674590557,-0.00011294983244870111,-5.6194801437836015e-05
0.8940904422338446,0.8449254230712834,0.8863235217158636,84.20234416608251,-7.51706721299158e-05,-6.259561666985145e-05
