tissue,category,label,tf,target,n_all,rho_all,p_all,tf_mean_log2tpm,tgt_mean_log2tpm,rho_20-29,p_20-29,n_20-29,rho_30-39,p_30-39,n_30-39,rho_40-49,p_40-49,n_40-49,rho_50-59,p_50-59,n_50-59,rho_60-69,p_60-69,n_60-69,rho_70-79,p_70-79,n_70-79,rho_male,p_male,n_male,rho_female,p_female,n_female
Cells - Cultured fibroblasts,production,SMAD3→COL1A1,SMAD3,COL1A1,480,-0.18861082410108626,3.1983030912383014e-05,5.835785349210103,11.766221321622531,-0.35206258890469416,0.032601397285101835,37.0,-0.0551859375259063,0.7528623241963518,35.0,-0.19985565220672868,0.0650485129457704,86.0,-0.20428727989658652,0.008903481953057171,163,-0.15504142472363958,0.06078106827321078,147,,,,-0.14674746831076546,0.009211222441132547,314.0,-0.2729016733109578,0.000374701482029409,166.0
Cells - Cultured fibroblasts,production,SMAD3→COL3A1,SMAD3,COL3A1,480,0.4801318237176852,4.763721398622763e-29,5.835785349210103,10.79170884291331,0.3946416935389639,0.01564304663881745,37.0,0.5120806791743996,0.0016628146206541434,35.0,0.4994056267335887,9.83989272385099e-07,86.0,0.45013761471164865,1.6537646239666222e-09,163,0.4871390441505649,3.9290348978779327e-10,147,,,,0.5100590295113534,3.3769474056192226e-22,314.0,0.426200284515625,1.0334901486734196e-08,166.0
Cells - Cultured fibroblasts,production,SMAD3→FN1,SMAD3,FN1,480,-0.0614327630009428,0.17905041084258053,5.835785349210103,14.292218834161758,-0.25438596491228066,0.12866704413305116,37.0,-0.052524686731509805,0.7644350861005498,35.0,-0.02746381870671925,0.8018068109016541,86.0,-0.014791651224346508,0.851343838145303,163,-0.043134388128344865,0.6039325581790922,147,,,,-0.009533329101898143,0.8663778636907971,314.0,-0.1521298985962784,0.05038865053477546,166.0
Cells - Cultured fibroblasts,production,SMAD3→SERPINE1,SMAD3,SERPINE1,480,-0.7152447153854413,2.1349054899278167e-76,5.835785349210103,11.158836393555005,-0.7884535607472661,6.856484079634996e-09,37.0,-0.5517193094277789,0.00059120490695541,35.0,-0.6401181193435027,3.2264368287217486e-11,86.0,-0.6977645724674645,4.210344174784733e-25,163,-0.7812461040373293,1.778824148921785e-31,147,,,,-0.7013745398443053,8.545206094363874e-48,314.0,-0.7423540746691916,2.5016925709548097e-30,166.0
Cells - Cultured fibroblasts,production,ESR1→COL1A1,ESR1,COL1A1,480,-0.1617368222441081,0.0003741337512121303,0.46984595494965714,11.766221321622531,-0.16525398642034114,0.3283505212434368,37.0,-0.1123249299719888,0.5205956036912529,35.0,-0.05770137932335793,0.5977003316423088,86.0,-0.17565461238661442,0.02490864125748284,163,-0.22405009491967245,0.00637111189457541,147,,,,-0.17630727246423256,0.0017108428921066403,314.0,-0.13952057674034796,0.07300607213490047,166.0
Cells - Cultured fibroblasts,production,ESR1→ELN,ESR1,ELN,480,0.18173113909519112,6.213760930504554e-05,0.46984595494965714,3.56025971788913,0.16169758786036248,0.33901092015509515,37.0,0.12661064425770308,0.46859921463690823,35.0,0.3410365632216972,0.0013123130747075783,86.0,0.21945153741602155,0.004883782982664982,163,0.037637267411621156,0.6508422481184808,147,,,,0.1457114475646885,0.00972295904542673,314.0,0.2393758276180791,0.0018955778882199627,166.0
Cells - Cultured fibroblasts,production,AR→COL1A1,AR,COL1A1,480,-0.11251121867544665,0.013647649505458907,3.9173983144263427,11.766221321622531,-0.11119013750592696,0.5123610706777475,37.0,0.032492997198879554,0.8529948447188369,35.0,-0.11661422492335563,0.28495060193797994,86.0,-0.11315149953579959,0.15039807757214457,163,-0.18463563999624927,0.02517140934972525,147,,,,-0.12425091471696495,0.02770145817667239,314.0,-0.09530899112253925,0.22190654121248715,166.0
Cells - Cultured fibroblasts,production,SOX9→ACAN,SOX9,ACAN,480,-0.20304362665614598,7.337610903683544e-06,0.8651495217345655,0.48638879927651335,-0.138217164532954,0.4146074780146203,37.0,-0.14286714790970667,0.4129405287185349,35.0,-0.2473795933770461,0.021655869791990214,86.0,-0.19811395295704418,0.011242722667244638,163,-0.21219038803921492,0.009875464004939287,147,,,,-0.25281607145667384,5.734628886136293e-06,314.0,-0.1273218700090007,0.1021136725387075,166.0
Cells - Cultured fibroblasts,production,PPARG→FABP4,PPARG,FABP4,480,0.20409642290539337,6.562653493776041e-06,4.357438662399848,1.3465293292732288,0.26979611190137504,0.10633558167604412,37.0,0.26262343365754903,0.12746597995455905,35.0,0.23665962224276849,0.028246757688781498,86.0,0.17416430092509846,0.026182758676439932,163,0.1738793297232193,0.03518267522575035,147,,,,0.25359602743607124,5.354071462466156e-06,314.0,0.11279341037170806,0.1479300618798668,166.0
Cells - Cultured fibroblasts,production,PPARG→ADIPOQ,PPARG,ADIPOQ,480,-0.08867859686946658,0.05218411927519411,4.357438662399848,0.16565628587268294,-0.141299195212039,0.4041757539065486,37.0,-0.07373662505625124,0.6737821874695578,35.0,-0.24255428620640634,0.02443903097068558,86.0,-0.0374138562288273,0.6353871544665637,163,-0.05877193006694676,0.47950420915548353,147,,,,-0.0913510268290172,0.10616605451924689,314.0,-0.0852916896402093,0.274571604657793,166.0
Cells - Cultured fibroblasts,production,RUNX2→SPP1,RUNX2,SPP1,480,-0.20840723412711626,4.1300882221434445e-06,4.322631374498209,0.667650247454488,-0.1607396870554765,0.3419181444652847,37.0,-0.2459383753501401,0.15440854504632556,35.0,-0.24580636639809797,0.022531907574457284,86.0,-0.19614717706421986,0.012093895462188545,163,-0.17268678030769713,0.03647591346711244,147,,,,-0.14959799068508162,0.007924519567823377,314.0,-0.2970441320784647,0.00010177711421714872,166.0
Cells - Cultured fibroblasts,detection,RELA→ICAM1,RELA,ICAM1,480,0.5344202975215484,8.378237786273594e-37,5.968493276834488,4.548470427344243,0.7536747273589378,7.27118317791457e-08,37.0,0.6372549019607843,3.8440531806656375e-05,35.0,0.662232474333866,3.821703568968775e-12,86.0,0.5267716180888049,5.088132867188997e-13,163,0.41957636427364353,1.2241761773166086e-07,147,,,,0.5442427975262697,1.3108673745313372e-25,314.0,0.5124781515113862,1.6871011197459679e-12,166.0
Cells - Cultured fibroblasts,detection,RELA→IL6,RELA,IL6,480,0.175021986350923,0.00011604588922265663,5.968493276834488,3.408675474052628,0.4075391180654338,0.01229252265209674,37.0,0.2669467787114846,0.1210918368741584,35.0,0.3072692108118308,0.00400501429265766,86.0,0.14698751111876468,0.061157978071566886,163,0.06228625344640407,0.4535788355853867,147,,,,0.17364815234768005,0.002013211957849787,314.0,0.16842077647810902,0.030077230917216726,166.0
Cells - Cultured fibroblasts,detection,RELA→CCL2,RELA,CCL2,480,0.20032026563538455,9.767513349766133e-06,5.968493276834488,6.172698117792606,0.41939307728781405,0.009770048142416898,37.0,0.14061624649859944,0.4204160897851881,35.0,0.41965582959393566,5.767725065142503e-05,86.0,0.22797819779949335,0.0034238726063080057,163,0.025087198841704565,0.7629440631724118,147,,,,0.24377104070468053,1.2511167360493617e-05,314.0,0.13857518480651343,0.07498995928344492,166.0
Cells - Cultured fibroblasts,detection,RELA→NFKBIA,RELA,NFKBIA,480,0.3910310159780556,5.50372407090515e-19,5.968493276834488,6.571383129556974,0.5270270270270271,0.0008041257127533285,37.0,0.38739495798319334,0.02149194950267496,35.0,0.5105240813245908,5.119712171219968e-07,86.0,0.3791690479909818,5.997114258213818e-07,163,0.27236519492147104,0.0008457004247807388,147,,,,0.3313378384919656,1.7574938053386072e-09,314.0,0.48023026108674205,5.855663190407425e-11,166.0
Cells - Cultured fibroblasts,detection,NFKB1→TNF,NFKB1,TNF,480,0.117130935440659,0.010217930066665064,5.078859178721904,0.1905299619073048,-0.03840910444776939,0.8214365276661661,37.0,0.04471663891355327,0.7986713146897162,35.0,0.1266970748271953,0.2450572872193792,86.0,0.08903504362850986,0.2583829271369527,163,0.1717717481328107,0.03749517805047856,147,,,,0.1562881812369407,0.005512302947466167,314.0,0.07993611310822334,0.30594782981523794,166.0
Cells - Cultured fibroblasts,detection,HIF1A→VEGFA,HIF1A,VEGFA,480,0.09504084905045022,0.037385840537384876,8.895173728466034,6.802717757225037,-0.22380275011853956,0.18299905462676297,37.0,-0.07620114936783337,0.6635091870318737,35.0,-0.11793064734622152,0.27951059518521276,86.0,0.25263176125051956,0.0011399103512073354,163,0.2095537990323708,0.01085402516551658,147,,,,0.12363922527479411,0.028483183687071447,314.0,0.06787171246826006,0.3849234182172606,166.0
Cells - Cultured fibroblasts,detection,HIF1A→SLC2A1,HIF1A,SLC2A1,480,0.49462117103219144,5.525732124517973e-31,8.895173728466034,6.096404740711053,0.24087245139876717,0.15096668214011366,37.0,0.5235660773396896,0.001248194538588216,35.0,0.34291401912744907,0.0012287779095920086,86.0,0.6050915922744518,1.1809405487163482e-17,163,0.5398965609744537,1.7039089943653345e-12,147,,,,0.501975320533539,1.9069963619552444e-21,314.0,0.4910359591344419,1.8587884944341286e-11,166.0
Cells - Cultured fibroblasts,detection,TP53→CDKN1A,TP53,CDKN1A,480,-0.10633573865811272,0.01979371973500335,5.031722834209601,8.769372540712357,-0.27240398293029866,0.10286700542606506,37.0,-0.088515406162465,0.6131090216864258,35.0,-0.2136421529317421,0.04825546814560172,86.0,-0.06358965335455599,0.4199967133220326,163,0.009654471544715446,0.9076068345310195,147,,,,-0.08852617175064814,0.11746418366506149,314.0,-0.1407012237114464,0.07058848539185103,166.0
Cells - Cultured fibroblasts,detection,TP53→MDM2,TP53,MDM2,480,-0.02741033321559026,0.5491214557755637,5.031722834209601,5.2804959386587145,-0.182076813655761,0.2807820674022835,37.0,-0.1338935574229692,0.44318875834959814,35.0,-0.18992405302136894,0.07986156883935937,86.0,0.026400742629128796,0.7379823406550863,163,0.08953478707649529,0.28083207869195886,147,,,,-0.007047091174379306,0.9010157602474054,314.0,-0.0652284839923379,0.4037461630510313,166.0
Cells - Cultured fibroblasts,detection,ATF4→DDIT3,ATF4,DDIT3,480,0.6231601226819009,5.544211401296982e-53,9.204194231828053,6.097551979621252,0.5894137880071277,0.0001238029867964143,37.0,0.6652661064425771,1.2999851926004485e-05,35.0,0.623815386654361,1.3971153685210652e-10,86.0,0.5564348863426284,1.2396436264832569e-14,163,0.6990917917467898,7.081468416363162e-23,147,,,,0.6045925454618476,1.1132290614926018e-32,314.0,0.6463506455012028,5.2194095823630344e-21,166.0
Cells - Cultured fibroblasts,detection,XBP1→DNAJB1,XBP1,DNAJB1,480,-0.0390856509296614,0.3928736785029723,7.1773802975813545,6.193185324470202,0.18444760550023706,0.2744584404405908,37.0,-0.025491981293692758,0.884427491300934,35.0,-0.1424986319980376,0.1905915627383821,86.0,-0.10433406742208594,0.18503280513207487,163,0.0678156598819709,0.41441885838683346,147,,,,-0.044705407412581645,0.42986819669861664,314.0,-0.021273679233216932,0.7855821573286637,166.0
Cells - Cultured fibroblasts,detection,HSF1→HSPA1A,HSF1,HSPA1A,480,0.30884377365890475,4.56005169004369e-12,6.453003012140592,4.29256337483724,0.5611996927646306,0.00030212713929806605,37.0,0.23865546218487396,0.1673793601182567,35.0,0.340440586820133,0.0013398867389108834,86.0,0.309517277880371,5.8094574402576694e-05,163,0.18325490988832893,0.02630158102996316,147,,,,0.31275231142958126,1.4912975080949904e-08,314.0,0.30255565364445747,7.433544902933898e-05,166.0
Cells - Cultured fibroblasts,detection,STAT1→IRF1,STAT1,IRF1,480,0.37785877746541646,9.745128379980884e-18,7.786347061395645,3.41862087075909,0.32740635372214316,0.047919770621143117,37.0,0.4378457885938657,0.008524757388580918,35.0,0.4226222486578701,5.045085712525213e-05,86.0,0.3438917976789384,6.970698408518983e-06,163,0.3548560148855489,1.0334193751880831e-05,147,,,,0.38069004559202085,2.876047409462862e-12,314.0,0.3821169458246385,3.771310594756164e-07,166.0
Cells - Cultured fibroblasts,detection,NFE2L2→NQO1,NFE2L2,NQO1,480,-0.22225152529788048,8.732761111256327e-07,6.598319938778877,8.089096607764562,0.017543859649122806,0.917915191378406,37.0,-0.07366946778711485,0.6740629466571232,35.0,-0.3502478925633464,0.0009466705883391578,86.0,-0.21070355055496723,0.006938993051348581,163,-0.23462254082490386,0.0042310468673245494,147,,,,-0.280527203064552,4.3503547375793535e-07,314.0,-0.12461730176428151,0.10966706283482845,166.0
Cells - Cultured fibroblasts,detection,NFE2L2→HMOX1,NFE2L2,HMOX1,480,0.14491993440933135,0.001454658389779028,6.598319938778877,7.549330366651217,0.21834992887624466,0.19417867310096062,37.0,0.19411764705882356,0.2638328334790673,35.0,0.276676038266317,0.009914608754242448,86.0,0.0667686394804461,0.3970898361996973,163,0.0633743487838167,0.44571352753237703,147,,,,0.0725389635339294,0.19985782768921273,314.0,0.2684810611436042,0.0004697550287585154,166.0
Cells - Cultured fibroblasts,housekeeping,ACTB↔GAPDH,ACTB,GAPDH,480,0.24948829872174058,3.0316291445979564e-08,12.669291923443476,11.949199390411376,0.07705530213287068,0.6503350109116492,37.0,-0.0011204481792717086,0.9949032141897617,35.0,0.17980178216994316,0.09761172640297343,86.0,0.302947509012957,8.466847457339516e-05,163,0.3051426628509903,0.00017120187863342757,147,,,,0.2247317094064352,5.8722569965940985e-05,314.0,0.3006260227388895,8.303890387242058e-05,166.0
Cells - Cultured fibroblasts,housekeeping,RPL13A↔RPS18,RPL13A,RPS18,480,0.8511524244445198,6.848747084835825e-136,11.95802137653033,12.61820808649063,0.8719772403982929,2.1157116110643107e-12,37.0,0.9338935574229693,2.675805693212216e-16,35.0,0.7883879671954389,2.064584050777712e-19,86.0,0.8031299856394735,4.822192965961441e-38,163,0.9003898797509047,2.8740020639151716e-54,147,,,,0.8540463898095375,1.468419125943486e-90,314.0,0.8434182350044692,4.137071710488173e-46,166.0
Cells - Cultured fibroblasts,housekeeping,HPRT1↔TBP,HPRT1,TBP,480,0.2146245164049598,2.081594462985801e-06,5.990122369925181,4.47054747492075,-0.10621777032469559,0.5315144848234642,37.0,0.05882352941176472,0.7371295774938528,35.0,-0.006896714392087528,0.9497487129785456,86.0,0.2528067003433364,0.001130601380042211,163,0.42538839404282397,7.835014059957477e-08,147,,,,0.21610158199974913,0.00011349747202692546,314.0,0.2074999967270801,0.007307203963980759,166.0
Cells - Cultured fibroblasts,housekeeping,B2M↔PPIA,B2M,PPIA,480,-0.7005460627375043,4.668019723144483e-72,10.1571948270003,9.054747678836186,-0.7217545939537642,4.62569132896226e-07,37.0,-0.6196512376005318,7.204289372708944e-05,35.0,-0.6636680127097397,3.3068984053967467e-12,86.0,-0.6676531469022167,2.1761141618182593e-22,163,-0.7338550639223864,3.9985101464714185e-26,147,,,,-0.6748005705300152,4.54264605425743e-43,314.0,-0.7462859833804374,8.483978723629331e-31,166.0
Cells - Cultured fibroblasts,hormone,ESR1→PGR,ESR1,PGR,480,0.137847096459032,0.0024726749500263105,0.46984595494965714,0.17133823801220086,0.22156363028666973,0.18753324447881142,37.0,0.5436974789915967,0.0007363955780080858,35.0,0.23009684465015973,0.0330650498665422,86.0,-0.049086750082783404,0.5337775361208801,163,0.16639355642433548,0.04398259318081622,147,,,,0.12205473080351953,0.03059659357207531,314.0,0.16318413964129075,0.035667686030431064,166.0
Cells - Cultured fibroblasts,hormone,AR→KLK3,AR,KLK3,480,-0.04050580225420675,0.37589386586289364,3.9173983144263427,0.23975144698439788,0.11245767852210312,0.5075342321290471,37.0,-0.19661012980544096,0.257630077052693,35.0,0.07393894211821271,0.4986757089473929,86.0,-0.0557720674059559,0.4794913722556443,163,-0.06875058230628973,0.4079989523799471,147,,,,-0.09700737117703026,0.08613110358992966,314.0,0.06379439330837808,0.4141829904404175,166.0
Cells - Cultured fibroblasts,hormone,AR→SMAD3,AR,SMAD3,480,0.5667869727620726,3.852359626908948e-42,3.9173983144263427,5.835785349210103,0.5756282598387861,0.00019340012282670395,37.0,0.5060578484291864,0.001925094418903681,35.0,0.632424604436687,6.512721649133111e-11,86.0,0.5667550619595701,3.116248397816814e-15,163,0.5493763612288035,5.780153937767645e-13,147,,,,0.5521114998434979,1.887425901931282e-26,314.0,0.5932738199475402,3.685514952747763e-17,166.0
Breast - Mammary Tissue,production,SMAD3→COL1A1,SMAD3,COL1A1,438,0.30902294079949244,3.807125520973055e-11,5.078979703389346,7.601187187242726,0.30053475935828877,0.08416119711853554,34.0,0.20956551244969454,0.16217215304617302,46.0,0.3809112436189733,0.0008853927949291938,73.0,0.3494617371837078,3.0456461724219782e-05,136,0.2601033181255132,0.0024043673813067376,134,,,,0.2665576293218467,6.351331223645358e-06,279.0,0.39664510928595537,2.2674797782762256e-07,159.0
Breast - Mammary Tissue,production,SMAD3→COL3A1,SMAD3,COL3A1,438,0.25276897963065864,8.218380698311328e-08,5.078979703389346,7.875459280188225,0.19327731092436973,0.2734274188389966,34.0,0.39242653199452804,0.0069868962987943905,46.0,0.29976783111954847,0.00997894068213262,73.0,0.25683412050951765,0.0025417361214103004,136,0.20072320103741945,0.02004576119091823,134,,,,0.2469700362461557,3.0261257896109067e-05,279.0,0.2645683983476314,0.0007516448975142337,159.0
Breast - Mammary Tissue,production,SMAD3→FN1,SMAD3,FN1,438,0.41491176047511313,1.1819678157935264e-19,5.078979703389346,6.540584223999825,0.35462184873949576,0.039603866954255044,34.0,0.37047087501039283,0.011264007378950936,46.0,0.3946130231553616,0.0005508741254730218,73.0,0.465844820966024,1.096727504611791e-08,136,0.38885716209993554,3.4296111954671876e-06,134,,,,0.3812995166393671,4.3675585702750847e-11,279.0,0.49273865269931616,4.177931321880466e-11,159.0
Breast - Mammary Tissue,production,SMAD3→SERPINE1,SMAD3,SERPINE1,438,0.3021015060271966,1.0757584210401147e-10,5.078979703389346,5.359319652324398,-0.03284950343773873,0.8536770092315364,34.0,0.2390452990744603,0.10960789667695264,46.0,0.17070969633434147,0.1487408963983265,73.0,0.41738466676208197,4.298231789485115e-07,136,0.3551744475301051,2.5417356784621538e-05,134,,,,0.3097460019958249,1.2848304144517165e-07,279.0,0.29374297489729245,0.0001712896471268113,159.0
Breast - Mammary Tissue,production,ESR1→COL1A1,ESR1,COL1A1,438,0.375217706388807,4.3216201434130315e-16,3.0690031216296974,7.601187187242726,0.39740259740259737,0.019947652653270365,34.0,0.5014492753623189,0.0003851788325220972,46.0,0.48065531284709373,1.6778885637674767e-05,73.0,0.3467026702097716,3.551240875089791e-05,136,0.27693715733568336,0.0011980467906054194,134,,,,0.44150614626578794,9.711719793846312e-15,279.0,0.20739568678238543,0.00871310802248627,159.0
Breast - Mammary Tissue,production,ESR1→ELN,ESR1,ELN,438,-0.04625033199087596,0.3341950465786392,3.0690031216296974,6.735150352460608,-0.00748663101604278,0.9664812814299149,34.0,-0.22109158186864014,0.1397853105686775,46.0,0.09240404788349996,0.4368405110945759,73.0,-0.12083183252701836,0.161135634374825,136,-0.09047777582436675,0.29848960466363705,134,,,,-0.00266911300824516,0.9645991934543641,279.0,-0.16869066908889885,0.03353806069781179,159.0
